Lakers,461
Hornets,124
Celtics,337
Nuggets,98
Nets,65
Bucks,96
Pelicans,66
Bulls,320
NBA,170
Warriors,310
Pistons,110
76ers,153
Hawks,104
Suns,107
Huskies,10
Grizzlies,113
Wizards,123
West,19
Mavericks,100
Heat,282
Rockets,212
Raptors,362
Kings,99
Thuder,39
Supersonics,126
Pacers,61
USA,10
Blazers,157
Thunder,237
Clippers,138
Cavaliers,960
Spurs,310
Timberwolves,168
Knicks,324
East,13
Bandwagon,227
Jazz,46
Magic,66
