Lakers,211
Hornets,56
Celtics,84
Rockets,74
Raptors,144
Nuggets,32
Mavericks,29
Nets,18
Bulls,94
Kings,30
Bucks,21
Thuder,12
Pelicans,12
Supersonics,56
Pacers,27
NBA,80
Warriors,258
Pistons,67
Blazers,43
Clippers,32
76ers,47
Hawks,31
Carter,12
Spurs,98
Suns,52
Grizzlies,18
East,10
Wizards,50
Knicks,107
Bandwagon,97
Heat,131
Thunder,63
Timberwolves,72
Jazz,15
Magic,33
Cavaliers,506
