Lakers,273
Hornets,61
Nuggets,47
Nets,20
Celtics,153
Bucks,32
Pelicans,31
Bulls,147
NBA,85
Pistons,69
76ers,58
Hawks,35
Suns,74
Grizzlies,22
Wizards,60
West,13
Heat,134
Timberwolves,88
Rockets,86
Warriors,191
Raptors,147
Mavericks,80
Kings,71
Thuder,17
Supersonics,58
Pacers,27
Blazers,68
Thunder,81
Clippers,57
Cavaliers,658
Spurs,166
Knicks,124
Bandwagon,106
Jazz,26
Magic,33
