Lakers,235
Hornets,29
Celtics,72
Thuder,15
Rockets,42
Raptors,96
Nets,14
Kings,43
Supersonics,40
Bucks,24
Bulls,95
Pacers,12
NBA,46
Pistons,40
Blazers,31
76ers,48
Hawks,33
West,10
Spurs,76
Knicks,91
Timberwolves,36
Warriors,605
Suns,17
Wizards,32
Mavericks,38
Bandwagon,94
Heat,126
Thunder,70
Magic,17
Cavaliers,180
